College Code,Caste,Gender,Region,Branch,Last Rank
NSRE,OC,F,AU,CSM,119098
NSRE,OC,M,AU,CSM,118172
NSRE,SC,F,AU,CSM,0
NSRE,SC,M,AU,CSM,0
NSRE,ST,F,AU,CSM,0
NSRE,ST,M,AU,CSM,0
NSRE,EWS,F,AU,CSM,119098
NSRE,EWS,M,AU,CSM,118172
NSRE,BC_A,F,AU,ECE,175911
NSRE,BC_A,M,AU,ECE,169117
NSRE,BC_B,F,AU,ECE,133238
NSRE,BC_B,M,AU,ECE,171856
NSRE,BC_C,F,AU,ECE,0
NSRE,BC_C,M,AU,ECE,0
NSRE,BC_D,F,AU,ECE,116391
NSRE,BC_D,M,AU,ECE,117561
NSRE,BC_E,F,AU,ECE,0
NSRE,BC_E,M,AU,ECE,0
NSRE,OC,F,AU,ECE,155538
NSRE,OC,M,AU,ECE,170502
NSRE,SC,F,AU,ECE,0
NSRE,SC,M,AU,ECE,177392
NSRE,ST,F,AU,ECE,0
NSRE,ST,M,AU,ECE,0
NSRE,EWS,F,AU,ECE,155538
NSRE,EWS,M,AU,ECE,170502
NSRE,BC_A,F,AU,EEE,0
NSRE,BC_A,M,AU,EEE,154412
NSRE,BC_B,F,AU,EEE,0
NSRE,BC_B,M,AU,EEE,121207
NSRE,BC_C,F,AU,EEE,0
NSRE,BC_C,M,AU,EEE,0
NSRE,BC_D,F,AU,EEE,130816
NSRE,BC_D,M,AU,EEE,134648
NSRE,BC_E,F,AU,EEE,0
NSRE,BC_E,M,AU,EEE,0
NSRE,OC,F,AU,EEE,132629
NSRE,OC,M,AU,EEE,0
NSRE,SC,F,AU,EEE,0
NSRE,SC,M,AU,EEE,0
NSRE,ST,F,AU,EEE,0
NSRE,ST,M,AU,EEE,0
NSRE,EWS,F,AU,EEE,
NSRE,EWS,M,AU,EEE,
NSRE,BC_A,F,AU,MEC,0
NSRE,BC_A,M,AU,MEC,101094
NSRE,BC_B,F,AU,MEC,0
NSRE,BC_B,M,AU,MEC,117875
NSRE,BC_C,F,AU,MEC,0
NSRE,BC_C,M,AU,MEC,0
NSRE,BC_D,F,AU,MEC,0
NSRE,BC_D,M,AU,MEC,148190
NSRE,BC_E,F,AU,MEC,0
NSRE,BC_E,M,AU,MEC,0
NSRE,OC,F,AU,MEC,0
NSRE,OC,M,AU,MEC,125498
NSRE,SC,F,AU,MEC,0
NSRE,SC,M,AU,MEC,0
NSRE,ST,F,AU,MEC,0
NSRE,ST,M,AU,MEC,0
NSRE,EWS,F,AU,MEC,
NSRE,EWS,M,AU,MEC,
NSRT,BC_A,F,AU,CIV,0
NSRT,BC_A,M,AU,CIV,170430
NSRT,BC_B,F,AU,CIV,0
NSRT,BC_B,M,AU,CIV,138081
NSRT,BC_C,F,AU,CIV,0
NSRT,BC_C,M,AU,CIV,0
NSRT,BC_D,F,AU,CIV,146360
NSRT,BC_D,M,AU,CIV,114930
NSRT,BC_E,F,AU,CIV,0
NSRT,BC_E,M,AU,CIV,0
NSRT,OC,F,AU,CIV,0
NSRT,OC,M,AU,CIV,173789
NSRT,SC,F,AU,CIV,0
NSRT,SC,M,AU,CIV,169217
NSRT,ST,F,AU,CIV,0
NSRT,ST,M,AU,CIV,158605
NSRT,EWS,F,AU,CIV,
NSRT,EWS,M,AU,CIV,173789
NSRT,BC_A,F,AU,CSD,79253
NSRT,BC_A,M,AU,CSD,87221
NSRT,BC_B,F,AU,CSD,98999
NSRT,BC_B,M,AU,CSD,82452
NSRT,BC_C,F,AU,CSD,0
NSRT,BC_C,M,AU,CSD,0
NSRT,BC_D,F,AU,CSD,55849
NSRT,BC_D,M,AU,CSD,54277
NSRT,BC_E,F,AU,CSD,0
NSRT,BC_E,M,AU,CSD,0
NSRT,OC,F,AU,CSD,69970
NSRT,OC,M,AU,CSD,64912
NSRT,SC,F,AU,CSD,0
NSRT,SC,M,AU,CSD,176659
NSRT,ST,F,AU,CSD,0
NSRT,ST,M,AU,CSD,0
NSRT,EWS,F,AU,CSD,69970
NSRT,EWS,M,AU,CSD,64912
NSRT,BC_A,F,AU,CSE,73482
NSRT,BC_A,M,AU,CSE,73311
NSRT,BC_B,F,AU,CSE,90088
NSRT,BC_B,M,AU,CSE,85621
NSRT,BC_C,F,AU,CSE,0
NSRT,BC_C,M,AU,CSE,0
NSRT,BC_D,F,AU,CSE,48747
NSRT,BC_D,M,AU,CSE,48733
NSRT,BC_E,F,AU,CSE,0
NSRT,BC_E,M,AU,CSE,95094
NSRT,OC,F,AU,CSE,62680
NSRT,OC,M,AU,CSE,60832
NSRT,SC,F,AU,CSE,176903
NSRT,SC,M,AU,CSE,170891
NSRT,ST,F,AU,CSE,0
NSRT,ST,M,AU,CSE,0
NSRT,EWS,F,AU,CSE,62680
NSRT,EWS,M,AU,CSE,60832
NSRT,BC_A,F,AU,CSM,94568
NSRT,BC_A,M,AU,CSM,94527
NSRT,BC_B,F,AU,CSM,108189
NSRT,BC_B,M,AU,CSM,106114
NSRT,BC_C,F,AU,CSM,0
NSRT,BC_C,M,AU,CSM,0
NSRT,BC_D,F,AU,CSM,61253
NSRT,BC_D,M,AU,CSM,60014
NSRT,BC_E,F,AU,CSM,162955
NSRT,BC_E,M,AU,CSM,0
NSRT,OC,F,AU,CSM,73025
NSRT,OC,M,AU,CSM,72545
NSRT,SC,F,AU,CSM,0
NSRT,SC,M,AU,CSM,176918
NSRT,ST,F,AU,CSM,0
NSRT,ST,M,AU,CSM,0
NSRT,EWS,F,AU,CSM,73025
NSRT,EWS,M,AU,CSM,72545
NSRT,BC_A,F,AU,ECE,95147
NSRT,BC_A,M,AU,ECE,95302
NSRT,BC_B,F,AU,ECE,109349
NSRT,BC_B,M,AU,ECE,110520
NSRT,BC_C,F,AU,ECE,0
NSRT,BC_C,M,AU,ECE,0
NSRT,BC_D,F,AU,ECE,67473
NSRT,BC_D,M,AU,ECE,64202
NSRT,BC_E,F,AU,ECE,0
NSRT,BC_E,M,AU,ECE,90931
NSRT,OC,F,AU,ECE,84156
NSRT,OC,M,AU,ECE,82246
NSRT,SC,F,AU,ECE,0
NSRT,SC,M,AU,ECE,177657
NSRT,ST,F,AU,ECE,0
NSRT,ST,M,AU,ECE,122098
NSRT,EWS,F,AU,ECE,84156
NSRT,EWS,M,AU,ECE,82246
NSRT,BC_A,F,AU,EEE,134595
NSRT,BC_A,M,AU,EEE,126918
NSRT,BC_B,F,AU,EEE,129668
NSRT,BC_B,M,AU,EEE,108500
NSRT,BC_C,F,AU,EEE,0
NSRT,BC_C,M,AU,EEE,0
NSRT,BC_D,F,AU,EEE,92625
NSRT,BC_D,M,AU,EEE,87237
NSRT,BC_E,F,AU,EEE,0
NSRT,BC_E,M,AU,EEE,0
NSRT,OC,F,AU,EEE,116043
NSRT,OC,M,AU,EEE,130980
NSRT,SC,F,AU,EEE,0
NSRT,SC,M,AU,EEE,125217
NSRT,ST,F,AU,EEE,0
NSRT,ST,M,AU,EEE,0
NSRT,EWS,F,AU,EEE,116043
NSRT,EWS,M,AU,EEE,130980
NSRT,BC_A,F,AU,MEC,0
NSRT,BC_A,M,AU,MEC,132519
NSRT,BC_B,F,AU,MEC,0
NSRT,BC_B,M,AU,MEC,156879
NSRT,BC_C,F,AU,MEC,0
NSRT,BC_C,M,AU,MEC,0
NSRT,BC_D,F,AU,MEC,158573
NSRT,BC_D,M,AU,MEC,101378
NSRT,BC_E,F,AU,MEC,0
NSRT,BC_E,M,AU,MEC,0
NSRT,OC,F,AU,MEC,0
NSRT,OC,M,AU,MEC,168804
NSRT,SC,F,AU,MEC,0
NSRT,SC,M,AU,MEC,142199
NSRT,ST,F,AU,MEC,0
NSRT,ST,M,AU,MEC,0
NSRT,EWS,F,AU,MEC,
NSRT,EWS,M,AU,MEC,168804
NVRT,BC_A,F,AU,CSD,0
NVRT,BC_A,M,AU,CSD,0
NVRT,BC_B,F,AU,CSD,0
NVRT,BC_B,M,AU,CSD,0
NVRT,BC_C,F,AU,CSD,0
NVRT,BC_C,M,AU,CSD,0
NVRT,BC_D,F,AU,CSD,0
NVRT,BC_D,M,AU,CSD,0
NVRT,BC_E,F,AU,CSD,0
NVRT,BC_E,M,AU,CSD,0
NVRT,OC,F,AU,CSD,0
NVRT,OC,M,AU,CSD,109245
NVRT,SC,F,AU,CSD,0
NVRT,SC,M,AU,CSD,0
NVRT,ST,F,AU,CSD,0
NVRT,ST,M,AU,CSD,0
NVRT,EWS,F,AU,CSD,
NVRT,EWS,M,AU,CSD,
NVRT,BC_A,F,AU,CSE,0
NVRT,BC_A,M,AU,CSE,171718
NVRT,BC_B,F,AU,CSE,125336
NVRT,BC_B,M,AU,CSE,158374
NVRT,BC_C,F,AU,CSE,0
NVRT,BC_C,M,AU,CSE,0
NVRT,BC_D,F,AU,CSE,84509
NVRT,BC_D,M,AU,CSE,154632
NVRT,BC_E,F,AU,CSE,35741
NVRT,BC_E,M,AU,CSE,174121
NVRT,OC,F,AU,CSE,167283
NVRT,OC,M,AU,CSE,173089
NVRT,SC,F,AU,CSE,177806
NVRT,SC,M,AU,CSE,177523
NVRT,ST,F,AU,CSE,160932
NVRT,ST,M,AU,CSE,171668
NVRT,EWS,F,AU,CSE,148442
NVRT,EWS,M,AU,CSE,161256
NVRT,BC_A,F,AU,CSM,0
NVRT,BC_A,M,AU,CSM,0
NVRT,BC_B,F,AU,CSM,0
NVRT,BC_B,M,AU,CSM,117970
NVRT,BC_C,F,AU,CSM,0
NVRT,BC_C,M,AU,CSM,0
NVRT,BC_D,F,AU,CSM,106141
NVRT,BC_D,M,AU,CSM,173223
NVRT,BC_E,F,AU,CSM,103019
NVRT,BC_E,M,AU,CSM,0
NVRT,OC,F,AU,CSM,156234
NVRT,OC,M,AU,CSM,174883
NVRT,SC,F,AU,CSM,177634
NVRT,SC,M,AU,CSM,177204
NVRT,ST,F,AU,CSM,160993
NVRT,ST,M,AU,CSM,160993
NVRT,EWS,F,AU,CSM,
NVRT,EWS,M,AU,CSM,174883
NVRT,BC_A,F,AU,ECE,0
NVRT,BC_A,M,AU,ECE,0
NVRT,BC_B,F,AU,ECE,0
NVRT,BC_B,M,AU,ECE,0
NVRT,BC_C,F,AU,ECE,0
NVRT,BC_C,M,AU,ECE,0
NVRT,BC_D,F,AU,ECE,0
NVRT,BC_D,M,AU,ECE,0
NVRT,BC_E,F,AU,ECE,0
NVRT,BC_E,M,AU,ECE,0
NVRT,OC,F,AU,ECE,0
NVRT,OC,M,AU,ECE,173146
NVRT,SC,F,AU,ECE,176298
NVRT,SC,M,AU,ECE,0
NVRT,ST,F,AU,ECE,0
NVRT,ST,M,AU,ECE,0
NVRT,EWS,F,AU,ECE,
NVRT,EWS,M,AU,ECE,
PACE,BC_A,F,AU,AID,148931
PACE,BC_A,M,AU,AID,130381
PACE,BC_B,F,AU,AID,157020
PACE,BC_B,M,AU,AID,163272
PACE,BC_C,F,AU,AID,0
PACE,BC_C,M,AU,AID,0
PACE,BC_D,F,AU,AID,140512
PACE,BC_D,M,AU,AID,117642
PACE,BC_E,F,AU,AID,130233
PACE,BC_E,M,AU,AID,155615
PACE,OC,F,AU,AID,125701
PACE,OC,M,AU,AID,126385
PACE,SC,F,AU,AID,153102
PACE,SC,M,AU,AID,152477
PACE,ST,F,AU,AID,0
PACE,ST,M,AU,AID,0
PACE,EWS,F,AU,AID,125701
PACE,EWS,M,AU,AID,126385
PACE,BC_A,F,AU,AIM,156656
PACE,BC_A,M,AU,AIM,133959
PACE,BC_B,F,AU,AIM,168172
PACE,BC_B,M,AU,AIM,166020
PACE,BC_C,F,AU,AIM,0
PACE,BC_C,M,AU,AIM,0
PACE,BC_D,F,AU,AIM,143155
PACE,BC_D,M,AU,AIM,118070
PACE,BC_E,F,AU,AIM,117744
PACE,BC_E,M,AU,AIM,156715
PACE,OC,F,AU,AIM,118199
PACE,OC,M,AU,AIM,118816
PACE,SC,F,AU,AIM,149011
PACE,SC,M,AU,AIM,152374
PACE,ST,F,AU,AIM,0
PACE,ST,M,AU,AIM,162826
PACE,EWS,F,AU,AIM,118199
PACE,EWS,M,AU,AIM,118816
PACE,BC_A,F,AU,CIC,175794
PACE,BC_A,M,AU,CIC,153542
PACE,BC_B,F,AU,CIC,70473
PACE,BC_B,M,AU,CIC,0
PACE,BC_C,F,AU,CIC,0
PACE,BC_C,M,AU,CIC,0
PACE,BC_D,F,AU,CIC,160588
PACE,BC_D,M,AU,CIC,176301
PACE,BC_E,F,AU,CIC,0
PACE,BC_E,M,AU,CIC,167430
PACE,OC,F,AU,CIC,156105
PACE,OC,M,AU,CIC,143811
PACE,SC,F,AU,CIC,165681
PACE,SC,M,AU,CIC,162948
PACE,ST,F,AU,CIC,0
PACE,ST,M,AU,CIC,0
PACE,EWS,F,AU,CIC,156105
PACE,EWS,M,AU,CIC,143811
PACE,BC_A,F,AU,CIT,173665
PACE,BC_A,M,AU,CIT,162198
PACE,BC_B,F,AU,CIT,158598
PACE,BC_B,M,AU,CIT,170089
PACE,BC_C,F,AU,CIT,0
PACE,BC_C,M,AU,CIT,0
PACE,BC_D,F,AU,CIT,159930
PACE,BC_D,M,AU,CIT,176177
PACE,BC_E,F,AU,CIT,0
PACE,BC_E,M,AU,CIT,0
PACE,OC,F,AU,CIT,147949
PACE,OC,M,AU,CIT,147704
PACE,SC,F,AU,CIT,163938
PACE,SC,M,AU,CIT,163786
PACE,ST,F,AU,CIT,0
PACE,ST,M,AU,CIT,0
PACE,EWS,F,AU,CIT,147949
PACE,EWS,M,AU,CIT,147704
PACE,BC_A,F,AU,CIV,0
PACE,BC_A,M,AU,CIV,172987
PACE,BC_B,F,AU,CIV,0
PACE,BC_B,M,AU,CIV,0
PACE,BC_C,F,AU,CIV,0
PACE,BC_C,M,AU,CIV,0
PACE,BC_D,F,AU,CIV,0
PACE,BC_D,M,AU,CIV,171838
PACE,BC_E,F,AU,CIV,0
PACE,BC_E,M,AU,CIV,157670
PACE,OC,F,AU,CIV,0
PACE,OC,M,AU,CIV,173078
PACE,SC,F,AU,CIV,168755
PACE,SC,M,AU,CIV,177580
PACE,ST,F,AU,CIV,0
PACE,ST,M,AU,CIV,0
PACE,EWS,F,AU,CIV,
PACE,EWS,M,AU,CIV,173078
PACE,BC_A,F,AU,CSE,122596
PACE,BC_A,M,AU,CSE,112738
PACE,BC_B,F,AU,CSE,137512
PACE,BC_B,M,AU,CSE,131646
PACE,BC_C,F,AU,CSE,0
PACE,BC_C,M,AU,CSE,123075
PACE,BC_D,F,AU,CSE,102410
PACE,BC_D,M,AU,CSE,104623
PACE,BC_E,F,AU,CSE,121095
PACE,BC_E,M,AU,CSE,127925
PACE,OC,F,AU,CSE,106860
PACE,OC,M,AU,CSE,100657
PACE,SC,F,AU,CSE,132643
PACE,SC,M,AU,CSE,131318
PACE,ST,F,AU,CSE,165228
PACE,ST,M,AU,CSE,168437
PACE,EWS,F,AU,CSE,106860
PACE,EWS,M,AU,CSE,100657
PACE,BC_A,F,AU,CSER,0
PACE,BC_A,M,AU,CSER,0
PACE,BC_B,F,AU,CSER,0
PACE,BC_B,M,AU,CSER,0
PACE,BC_C,F,AU,CSER,0
PACE,BC_C,M,AU,CSER,0
PACE,BC_D,F,AU,CSER,0
PACE,BC_D,M,AU,CSER,0
PACE,BC_E,F,AU,CSER,0
PACE,BC_E,M,AU,CSER,0
PACE,OC,F,AU,CSER,174501
PACE,OC,M,AU,CSER,175736
PACE,SC,F,AU,CSER,175962
PACE,SC,M,AU,CSER,176971
PACE,ST,F,AU,CSER,0
PACE,ST,M,AU,CSER,0
PACE,EWS,F,AU,CSER,174501
PACE,EWS,M,AU,CSER,173798
PACE,BC_A,F,AU,ECE,162708
PACE,BC_A,M,AU,ECE,145185
PACE,BC_B,F,AU,ECE,153038
PACE,BC_B,M,AU,ECE,171904
PACE,BC_C,F,AU,ECE,0
PACE,BC_C,M,AU,ECE,0
PACE,BC_D,F,AU,ECE,158805
PACE,BC_D,M,AU,ECE,174809
PACE,BC_E,F,AU,ECE,173475
PACE,BC_E,M,AU,ECE,175075
PACE,OC,F,AU,ECE,144083
PACE,OC,M,AU,ECE,152819
PACE,SC,F,AU,ECE,159279
PACE,SC,M,AU,ECE,156236
PACE,ST,F,AU,ECE,0
PACE,ST,M,AU,ECE,0
PACE,EWS,F,AU,ECE,144083
PACE,EWS,M,AU,ECE,152819
PACE,BC_A,F,AU,EEE,0
PACE,BC_A,M,AU,EEE,169731
PACE,BC_B,F,AU,EEE,0
PACE,BC_B,M,AU,EEE,123640
PACE,BC_C,F,AU,EEE,0
PACE,BC_C,M,AU,EEE,0
PACE,BC_D,F,AU,EEE,0
PACE,BC_D,M,AU,EEE,172460
PACE,BC_E,F,AU,EEE,0
PACE,BC_E,M,AU,EEE,0
PACE,OC,F,AU,EEE,155257
PACE,OC,M,AU,EEE,173011
PACE,SC,F,AU,EEE,177797
PACE,SC,M,AU,EEE,177427
PACE,ST,F,AU,EEE,0
PACE,ST,M,AU,EEE,0
PACE,EWS,F,AU,EEE,155257
PACE,EWS,M,AU,EEE,169248
PACE,BC_A,F,AU,EVT,0
PACE,BC_A,M,AU,EVT,171010
PACE,BC_B,F,AU,EVT,0
PACE,BC_B,M,AU,EVT,0
PACE,BC_C,F,AU,EVT,0
PACE,BC_C,M,AU,EVT,0
PACE,BC_D,F,AU,EVT,0
PACE,BC_D,M,AU,EVT,0
PACE,BC_E,F,AU,EVT,0
PACE,BC_E,M,AU,EVT,0
PACE,OC,F,AU,EVT,174508
PACE,OC,M,AU,EVT,167066
PACE,SC,F,AU,EVT,177712
PACE,SC,M,AU,EVT,165793
PACE,ST,F,AU,EVT,0
PACE,ST,M,AU,EVT,0
PACE,EWS,F,AU,EVT,167392
PACE,EWS,M,AU,EVT,167066
PACE,BC_A,F,AU,INF,170691
PACE,BC_A,M,AU,INF,155216
PACE,BC_B,F,AU,INF,176893
PACE,BC_B,M,AU,INF,147212
PACE,BC_C,F,AU,INF,0
PACE,BC_C,M,AU,INF,0
PACE,BC_D,F,AU,INF,172892
PACE,BC_D,M,AU,INF,169146
PACE,BC_E,F,AU,INF,169743
PACE,BC_E,M,AU,INF,153397
PACE,OC,F,AU,INF,136004
PACE,OC,M,AU,INF,128520
PACE,SC,F,AU,INF,172397
PACE,SC,M,AU,INF,164113
PACE,ST,F,AU,INF,0
PACE,ST,M,AU,INF,0
PACE,EWS,F,AU,INF,136004
PACE,EWS,M,AU,INF,118167
PACE,BC_A,F,AU,MEC,0
PACE,BC_A,M,AU,MEC,119849
PACE,BC_B,F,AU,MEC,0
PACE,BC_B,M,AU,MEC,167798
PACE,BC_C,F,AU,MEC,0
PACE,BC_C,M,AU,MEC,0
PACE,BC_D,F,AU,MEC,0
PACE,BC_D,M,AU,MEC,171578
PACE,BC_E,F,AU,MEC,0
PACE,BC_E,M,AU,MEC,176563
PACE,OC,F,AU,MEC,0
PACE,OC,M,AU,MEC,174720
PACE,SC,F,AU,MEC,0
PACE,SC,M,AU,MEC,177333
PACE,ST,F,AU,MEC,0
PACE,ST,M,AU,MEC,0
PACE,EWS,F,AU,MEC,
PACE,EWS,M,AU,MEC,160367
PCEK,BC_A,F,AU,CAI,0
PCEK,BC_A,M,AU,CAI,0
PCEK,BC_B,F,AU,CAI,0
PCEK,BC_B,M,AU,CAI,0
PCEK,BC_C,F,AU,CAI,0
PCEK,BC_C,M,AU,CAI,0
PCEK,BC_D,F,AU,CAI,0
PCEK,BC_D,M,AU,CAI,0
PCEK,BC_E,F,AU,CAI,0
PCEK,BC_E,M,AU,CAI,0
PCEK,OC,F,AU,CAI,0
PCEK,OC,M,AU,CAI,28620
PCEK,SC,F,AU,CAI,0
PCEK,SC,M,AU,CAI,0
PCEK,ST,F,AU,CAI,0
PCEK,ST,M,AU,CAI,0
PCEK,EWS,F,AU,CAI,
PCEK,EWS,M,AU,CAI,28620
PCEK,BC_A,F,AU,CIV,0
PCEK,BC_A,M,AU,CIV,0
PCEK,BC_B,F,AU,CIV,0
PCEK,BC_B,M,AU,CIV,0
PCEK,BC_C,F,AU,CIV,0
PCEK,BC_C,M,AU,CIV,0
PCEK,BC_D,F,AU,CIV,0
PCEK,BC_D,M,AU,CIV,0
PCEK,BC_E,F,AU,CIV,0
PCEK,BC_E,M,AU,CIV,0
PCEK,OC,F,AU,CIV,0
PCEK,OC,M,AU,CIV,0
PCEK,SC,F,AU,CIV,0
PCEK,SC,M,AU,CIV,0
PCEK,ST,F,AU,CIV,0
PCEK,ST,M,AU,CIV,0
PCEK,EWS,F,AU,CIV,
PCEK,EWS,M,AU,CIV,
PCEK,BC_A,F,AU,CSE,0
PCEK,BC_A,M,AU,CSE,0
PCEK,BC_B,F,AU,CSE,0
PCEK,BC_B,M,AU,CSE,0
PCEK,BC_C,F,AU,CSE,0
PCEK,BC_C,M,AU,CSE,0
PCEK,BC_D,F,AU,CSE,0
PCEK,BC_D,M,AU,CSE,17110
PCEK,BC_E,F,AU,CSE,0
PCEK,BC_E,M,AU,CSE,0
PCEK,OC,F,AU,CSE,32980
PCEK,OC,M,AU,CSE,37015
PCEK,SC,F,AU,CSE,0
PCEK,SC,M,AU,CSE,0
PCEK,ST,F,AU,CSE,0
PCEK,ST,M,AU,CSE,0
PCEK,EWS,F,AU,CSE,32980
PCEK,EWS,M,AU,CSE,37015
PCEK,BC_A,F,AU,ECE,0
PCEK,BC_A,M,AU,ECE,0
PCEK,BC_B,F,AU,ECE,0
PCEK,BC_B,M,AU,ECE,0
PCEK,BC_C,F,AU,ECE,0
PCEK,BC_C,M,AU,ECE,0
PCEK,BC_D,F,AU,ECE,40077
PCEK,BC_D,M,AU,ECE,33230
PCEK,BC_E,F,AU,ECE,0
PCEK,BC_E,M,AU,ECE,0
PCEK,OC,F,AU,ECE,0
PCEK,OC,M,AU,ECE,0
PCEK,SC,F,AU,ECE,0
PCEK,SC,M,AU,ECE,0
PCEK,ST,F,AU,ECE,0
PCEK,ST,M,AU,ECE,0
PCEK,EWS,F,AU,ECE,
PCEK,EWS,M,AU,ECE,
PCEK,BC_A,F,AU,EEE,0
PCEK,BC_A,M,AU,EEE,0
PCEK,BC_B,F,AU,EEE,0
PCEK,BC_B,M,AU,EEE,0
PCEK,BC_C,F,AU,EEE,0
PCEK,BC_C,M,AU,EEE,0
PCEK,BC_D,F,AU,EEE,0
PCEK,BC_D,M,AU,EEE,0
PCEK,BC_E,F,AU,EEE,0
PCEK,BC_E,M,AU,EEE,0
PCEK,OC,F,AU,EEE,0
PCEK,OC,M,AU,EEE,0
PCEK,SC,F,AU,EEE,0
PCEK,SC,M,AU,EEE,0
PCEK,ST,F,AU,EEE,0
PCEK,ST,M,AU,EEE,0
PCEK,EWS,F,AU,EEE,
PCEK,EWS,M,AU,EEE,
PCEK,BC_A,F,AU,MEC,0
PCEK,BC_A,M,AU,MEC,0
PCEK,BC_B,F,AU,MEC,0
PCEK,BC_B,M,AU,MEC,0
PCEK,BC_C,F,AU,MEC,0
PCEK,BC_C,M,AU,MEC,0
PCEK,BC_D,F,AU,MEC,0
PCEK,BC_D,M,AU,MEC,0
PCEK,BC_E,F,AU,MEC,0
PCEK,BC_E,M,AU,MEC,0
PCEK,OC,F,AU,MEC,0
PCEK,OC,M,AU,MEC,0
PCEK,SC,F,AU,MEC,0
PCEK,SC,M,AU,MEC,0
PCEK,ST,F,AU,MEC,0
PCEK,ST,M,AU,MEC,0
PCEK,EWS,F,AU,MEC,
PCEK,EWS,M,AU,MEC,
PIIT,BC_A,F,AU,AID,147833
PIIT,BC_A,M,AU,AID,147833
PIIT,BC_B,F,AU,AID,0
PIIT,BC_B,M,AU,AID,0
PIIT,BC_C,F,AU,AID,0
PIIT,BC_C,M,AU,AID,0
PIIT,BC_D,F,AU,AID,0
PIIT,BC_D,M,AU,AID,0
PIIT,BC_E,F,AU,AID,0
PIIT,BC_E,M,AU,AID,0
PIIT,OC,F,AU,AID,0
PIIT,OC,M,AU,AID,167363
PIIT,SC,F,AU,AID,0
PIIT,SC,M,AU,AID,0
PIIT,ST,F,AU,AID,0
PIIT,ST,M,AU,AID,161882
PIIT,EWS,F,AU,AID,
PIIT,EWS,M,AU,AID,
PIIT,BC_A,F,AU,CIV,0
PIIT,BC_A,M,AU,CIV,0
PIIT,BC_B,F,AU,CIV,0
PIIT,BC_B,M,AU,CIV,0
PIIT,BC_C,F,AU,CIV,0
PIIT,BC_C,M,AU,CIV,0
PIIT,BC_D,F,AU,CIV,0
PIIT,BC_D,M,AU,CIV,0
PIIT,BC_E,F,AU,CIV,0
PIIT,BC_E,M,AU,CIV,0
PIIT,OC,F,AU,CIV,0
PIIT,OC,M,AU,CIV,0
PIIT,SC,F,AU,CIV,0
PIIT,SC,M,AU,CIV,165507
PIIT,ST,F,AU,CIV,0
PIIT,ST,M,AU,CIV,0
PIIT,EWS,F,AU,CIV,
PIIT,EWS,M,AU,CIV,
PIIT,BC_A,F,AU,CSD,0
PIIT,BC_A,M,AU,CSD,0
PIIT,BC_B,F,AU,CSD,0
PIIT,BC_B,M,AU,CSD,0
PIIT,BC_C,F,AU,CSD,0
PIIT,BC_C,M,AU,CSD,0
PIIT,BC_D,F,AU,CSD,0
PIIT,BC_D,M,AU,CSD,138754
PIIT,BC_E,F,AU,CSD,0
PIIT,BC_E,M,AU,CSD,0
PIIT,OC,F,AU,CSD,0
PIIT,OC,M,AU,CSD,0
PIIT,SC,F,AU,CSD,0
PIIT,SC,M,AU,CSD,0
PIIT,ST,F,AU,CSD,0
PIIT,ST,M,AU,CSD,0
PIIT,EWS,F,AU,CSD,
PIIT,EWS,M,AU,CSD,
PIIT,BC_A,F,AU,CSE,147289
PIIT,BC_A,M,AU,CSE,172506
PIIT,BC_B,F,AU,CSE,173425
PIIT,BC_B,M,AU,CSE,150315
PIIT,BC_C,F,AU,CSE,0
PIIT,BC_C,M,AU,CSE,0
PIIT,BC_D,F,AU,CSE,172679
PIIT,BC_D,M,AU,CSE,171960
PIIT,BC_E,F,AU,CSE,172346
PIIT,BC_E,M,AU,CSE,0
PIIT,OC,F,AU,CSE,166211
PIIT,OC,M,AU,CSE,169961
PIIT,SC,F,AU,CSE,170953
PIIT,SC,M,AU,CSE,177435
PIIT,ST,F,AU,CSE,175116
PIIT,ST,M,AU,CSE,136615
PIIT,EWS,F,AU,CSE,166211
PIIT,EWS,M,AU,CSE,156729
PIIT,BC_A,F,AU,ECE,136254
PIIT,BC_A,M,AU,ECE,93763
PIIT,BC_B,F,AU,ECE,0
PIIT,BC_B,M,AU,ECE,0
PIIT,BC_C,F,AU,ECE,0
PIIT,BC_C,M,AU,ECE,0
PIIT,BC_D,F,AU,ECE,0
PIIT,BC_D,M,AU,ECE,0
PIIT,BC_E,F,AU,ECE,0
PIIT,BC_E,M,AU,ECE,0
PIIT,OC,F,AU,ECE,0
PIIT,OC,M,AU,ECE,0
PIIT,SC,F,AU,ECE,0
PIIT,SC,M,AU,ECE,0
PIIT,ST,F,AU,ECE,0
PIIT,ST,M,AU,ECE,161266
PIIT,EWS,F,AU,ECE,
PIIT,EWS,M,AU,ECE,
PIIT,BC_A,F,AU,MEC,0
PIIT,BC_A,M,AU,MEC,0
PIIT,BC_B,F,AU,MEC,0
PIIT,BC_B,M,AU,MEC,0
PIIT,BC_C,F,AU,MEC,0
PIIT,BC_C,M,AU,MEC,0
PIIT,BC_D,F,AU,MEC,0
PIIT,BC_D,M,AU,MEC,0
PIIT,BC_E,F,AU,MEC,0
PIIT,BC_E,M,AU,MEC,0
PIIT,OC,F,AU,MEC,0
PIIT,OC,M,AU,MEC,0
PIIT,SC,F,AU,MEC,0
PIIT,SC,M,AU,MEC,0
PIIT,ST,F,AU,MEC,0
PIIT,ST,M,AU,MEC,0
PIIT,EWS,F,AU,MEC,
